protein_ID	iBAQ_DGF-298_1	iBAQ_DGF-298_2	iBAQ_DGF-298_3	iBAQ_MGF-01_1	iBAQ_MGF-01_2	iBAQ_MGF-01_3	iBAQ_MGF-02_1	iBAQ_MGF-02_2	iBAQ_MGF-02_3	iBAQ_Step04_1	iBAQ_Step04_2	iBAQ_Step04_3	iBAQ_Step05_1	iBAQ_Step05_2	iBAQ_Step05_3	iBAQ_Step09_1	iBAQ_Step09_2	iBAQ_Step09_3	iBAQ_Step10_1	iBAQ_Step10_2	iBAQ_Step10_3	iBAQ_W3110_1	iBAQ_W3110_2	iBAQ_W3110_3	norm_iBAQ_DGF-298_1	norm_iBAQ_DGF-298_2	norm_iBAQ_DGF-298_3	norm_iBAQ_MGF-01_1	norm_iBAQ_MGF-01_2	norm_iBAQ_MGF-01_3	norm_iBAQ_MGF-02_1	norm_iBAQ_MGF-02_2	norm_iBAQ_MGF-02_3	norm_iBAQ_Step04_1	norm_iBAQ_Step04_2	norm_iBAQ_Step04_3	norm_iBAQ_Step05_1	norm_iBAQ_Step05_2	norm_iBAQ_Step05_3	norm_iBAQ_Step09_1	norm_iBAQ_Step09_2	norm_iBAQ_Step09_3	norm_iBAQ_Step10_1	norm_iBAQ_Step10_2	norm_iBAQ_Step10_3	norm_iBAQ_W3110_1	norm_iBAQ_W3110_2	norm_iBAQ_W3110_3
W3110_lambdaRed.CDS.3366	21424000.0	16430000.0	20251000.0	14989000.0	13748000.0	6121800.0	17622000.0	11841000.0	8136700.0	28960000.0	14319000.0	11807000.0	10957000.0	8940100.0	9011400.0	13084000.0	11316000.0	5377100.0	12581000.0	12371000.0	5327200.0	21068000.0	16060000.0	8096600.0	0.07813673568709369	0.07503691823833064	0.08097706185317384	0.07436504819580174	0.08250487263224608	0.0752773265089563	0.0771530983903096	0.08282259781780604	0.08695340742661636	0.06095956396743563	0.0573464062736027	0.054711593840525014	0.055467911073923896	0.05458789700403643	0.0689416296180372	0.05274774064367864	0.05751985521890649	0.05364924254778232	0.05508718792270498	0.0550288854585193	0.05637009128936863	0.07222028805376948	0.0802503555908297	0.06829370077442111
W3110_lambdaRed.CDS.3368	273930.0	176900.0	275630.0	118610.0	113090.0	135700.0	260690.0	130330.0	120020.0	0.0	125610.0	97128.0	0.0	0.0	0.0	97015.0	0.0	17450.0	122830.0	0.0	50260.0	0.0	0.0	0.0	0.0009990662811223661	0.0008079142322800176	0.0011021533533450351	0.0005884607623259753	0.0006786787929866678	0.001668648633941875	0.0011413597332521736	0.0009116011463216504	0.0012826020326843187	0.0	0.0005030576221822218	0.00045007433611777024	0.0	0.0	0.0	0.000391112966871483	0.0	0.0001741048673929816	0.0005378236461764448	0.0	0.0005318292514273291	0.0	0.0	0.0
W3110_lambdaRed.CDS.3369	6116300.0	4722100.0	5798700.0	4773500.0	2948300.0	1903400.0	5354200.0	2862500.0	3095900.0	7554400.0	3732200.0	3178800.0	2453200.0	1946600.0	2366200.0	2588200.0	2739000.0	1694000.0	3391600.0	3111600.0	1571900.0	3960100.0	3265700.0	2098400.0	0.022307118954582296	0.021566149215655573	0.02318708649291389	0.023682804560855267	0.017693418386794522	0.023405348635556114	0.02344189759399589	0.020021931108307557	0.03308454951664208	0.01590168957305234	0.014947151162395417	0.014730008850703897	0.01241889928324816	0.011885862608702063	0.01810259049672633	0.010434248114794334	0.013922488816241153	0.016901641568120962	0.014850465508198568	0.01384107024433988	0.016633155597266587	0.013575069428599417	0.016318405121604766	0.01769971367055866
W3110_lambdaRed.CDS.3370	171340.0	207580.0	169000.0	154180.0	77328.0	26311.0	306800.0	128430.0	110720.0	275450.0	106960.0	105580.0	134410.0	91147.0	14481.0	52728.0	126630.0	55879.0	175300.0	35702.0	37435.0	192260.0	163110.0	32751.0	0.0006249042332256644	0.0009480318617110574	0.0006757751939749335	0.0007649344940175271	0.00046406290303362856	0.00032353584530320315	0.0013432397336367598	0.0008983114802584943	0.0011832169393335092	0.0005798104936060132	0.0004283659204570532	0.0004892394408132997	0.0006804273001228539	0.0005565399769831331	0.00011078675216934071	0.00021257129843013506	0.000643667308799057	0.0005575246925531472	0.0007675688771043782	0.00015881022299248695	0.0003961207327334275	0.0006590598339290735	0.0008150457970373743	0.0002762501536525289
W3110_lambdaRed.CDS.3371	2015100.0	1539900.0	1715700.0	690860.0	918070.0	483750.0	988340.0	443330.0	363330.0	2471600.0	1546600.0	1340900.0	1132000.0	539990.0	2064000.0	1007300.0	910020.0	501160.0	1263500.0	1206900.0	476110.0	801330.0	1107300.0	607490.0	0.007349390220456614	0.007032827169519497	0.0068605177532709664	0.003427569363970351	0.0055095467280685305	0.005948480299700678	0.004327175874649789	0.0031008987661994723	0.003882751179263402	0.0052026125104252035	0.006194004605262512	0.0062134984484424486	0.005730553558061682	0.0032971575824889687	0.015790612283510752	0.004060898742768075	0.004625682100239421	0.005000251882101241	0.0055323632414226	0.005368552409658633	0.0050379869657195715	0.0027469282051512767	0.005533077132361502	0.005124094099183988
W3110_lambdaRed.CDS.3374	66789000.0	53153000.0	86228000.0	27828000.0	20456000.0	12401000.0	10340000.0	4492900.0	4797000.0	56177000.0	100960000.0	55621000.0	24206000.0	39499000.0	19826000.0	38727000.0	11750000.0	9323500.0	20420000.0	38603000.0	14153000.0	137670000.0	104180000.0	55184000.0	0.2435901064136156	0.24275333628253123	0.3447972983791158	0.1380632838209868	0.12276110522004843	0.15249013787408394	0.045270856733390145	0.031425863502712675	0.051263472344498226	0.1182501873273008	0.40433641856155655	0.2577380842723674	0.12253867440498328	0.24117933174823938	0.1516786236108935	0.15612670069609771	0.059725901274491976	0.09302388144059966	0.08941104660850771	0.17171449885661794	0.14976083158477893	0.4719274281546632	0.5205779604889562	0.4654694048780543
W3110_lambdaRed.CDS.3388	5586900.0	1253300.0	358060.0	1131600.0	162900.0	65265.0	2779200.0	2114300.0	754770.0	2297300.0	179900.0	213480.0	1329400.0	234780.0	42148.0	1074700.0	1033700.0	661090.0	671960.0	273570.0	89992.0	220900.0	182530.0	103800.0	0.020376312948572804	0.005723905637741921	0.0014317637038737557	0.005614216327865051	0.0009775999237556653	0.0008025376057053536	0.01216796567054525	0.014788600503858402	0.00806590181810651	0.004835718449668159	0.0007204845651666405	0.0009892293599623341	0.006729856802197173	0.0014335573940568531	0.0003224528713785907	0.004332619754643949	0.00525435439552701	0.00659593047477514	0.0029422451948605704	0.0012168985688212047	0.000952255829575173	0.00075723664472554	0.000912085766251192	0.0008755386384883668
W3110_lambdaRed.CDS.3390	261570.0	258480.0	0.0	2360300.0	1179300.0	437440.0	1324400.0	512120.0	394260.0	877170.0	388870.0	548000.0	426200.0	656980.0	303890.0	645070.0	566310.0	220410.0	946390.0	584910.0	145470.0	326330.0	537460.0	169750.0	0.000953987395149043	0.0011804955950239623	0.0	0.011710175679268187	0.007077247330172228	0.005379024748942769	0.005798522500744865	0.003582054623296582	0.004213286763923675	0.0018464054117857567	0.001557392067016962	0.002539337124130406	0.0021575635392631523	0.004011493895338066	0.0023249075420717453	0.002600579720041102	0.0028785851192134086	0.002199109101552268	0.004143864857973831	0.002601806272212636	0.0015392996658403018	0.0011186466015087617	0.002685638612443794	0.001431817763809251
W3110_lambdaRed.CDS.3391	0.0	0.0	76801.0	1273400.0	622740.0	271670.0	573660.0	400830.0	280340.0	797040.0	369720.0	247880.0	429150.0	333850.0	271380.0	746660.0	362120.0	162700.0	608540.0	484020.0	233000.0	322600.0	561970.0	125340.0	0.0	0.0	0.00030710183829863233	0.006317729826708515	0.003737204275749558	0.00334061734991149	0.0025116131212453183	0.002803629920049928	0.0029958728032221456	0.001677735181788843	0.0014806979068005019	0.0011486330042508122	0.002172497402334073	0.0020384748956720354	0.002076190097625556	0.003010136657674189	0.0018406760314484288	0.0016233158696182296	0.002664554275374206	0.0021530257165655576	0.0024655036924506103	0.0011058603059685794	0.002808112847532912	0.0010572255582671666
W3110_lambdaRed.CDS.3392	0.0	0.0	0.0	524060.0	261550.0	122450.0	358210.0	211160.0	122590.0	199350.0	60343.0	36637.0	243420.0	217780.0	67797.0	125000.0	204830.0	132810.0	339860.0	262500.0	103650.0	59423.0	88194.0	0.0	0.0	0.0	0.0	0.00260002316081739	0.001569620994832991	0.0015057186825805644	0.0015683243317667005	0.0014769715188926546	0.0013100665154705102	0.0004196232416059494	0.00024166870547999214	0.000169769514994098	0.0012322715080418504	0.0013297560664353926	0.0005186803008649121	0.0005039336273662358	0.0010411622432386547	0.0013250926898832028	0.0014881115720062404	0.0011676568129384299	0.0010967787885086085	0.000203699742596314	0.0004406973761505377	0.0
W3110_lambdaRed.CDS.3394	704620.0	381410.0	501390.0	915580.0	866150.0	314740.0	751560.0	552460.0	175900.0	1049600.0	465300.0	334530.0	894970.0	590510.0	493930.0	288380.0	482450.0	141390.0	656620.0	489290.0	164900.0	337480.0	339110.0	287900.0	0.0025698612163853603	0.0017419251969130667	0.0020048930444206622	0.004542474536467554	0.005197963007740758	0.00387023191633652	0.0032904995248110923	0.003864215217500644	0.001879767518323377	0.002209363202355678	0.0018634878719957632	0.0015501541024367607	0.004530630316129384	0.0036056307043381567	0.003778806746702745	0.0011625950356790008	0.002452320091053503	0.0014106984069165425	0.0028750774448618186	0.0021764678171529305	0.0017448993943566767	0.0011568683696784755	0.0016945017487176998	0.0024283966668670596
W3110_lambdaRed.CDS.3397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10718.0	3875700.0	1372300.0	584230.0	576140.0	1626300.0	3490800.0	0.0	1102100.0	781650.0	0.0	1222600.0	603910.0	1439500.0	695920.0	378220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011453864844451365	0.008158183082478947	0.005495947575198336	0.002707220671588882	0.0029166087693830896	0.00993012347710478	0.026706332053914407	0.0	0.005602035386775967	0.00779880055001284	0.0	0.005438389407613426	0.006390310450248276	0.004934550249354526	0.003477448783485069	0.0031902333704149338
W3110_lambdaRed.CDS.3398	664380.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3689000.0	2185200.0	1644000.0	2158700.0	1395100.0	1214600.0	124280.0	76698.0	0.0	0.0	0.0	0.0	2635400.0	2049700.0	818510.0	0.0024230995358379068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007765187550962362	0.00875154459033987	0.007618011372391219	0.010928044139388474	0.008518425421452916	0.009292285697457442	0.0005010309696726063	0.00038986018518731797	0.0	0.0	0.0	0.0	0.009034049133135755	0.010242164000904335	0.006904018602977969
W3110_lambdaRed.CDS.3400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19707.0	571780.0	817450.0	621900.0	681290.0	366860.0	205840.0	0.0	0.0	0.0	0.0	0.0	0.0	1054000.0	711940.0	299850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002106002187811187	0.0012035724960393764	0.0032738193874122857	0.002881776929738503	0.003448912397148271	0.002240032650071118	0.0015747769537005102	0.0	0.0	0.0	0.0	0.0	0.0	0.0036130711794509695	0.0035574992627232438	0.002529193263494574
W3110_lambdaRed.CDS.3401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131760.0	85626.0	61240.0	58088.0	70159.0	54240.0	0.0	0.0	0.0	0.0	0.0	0.0	69985.0	55837.0	44532.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027734917639327757	0.0003429250215506323	0.00028377555744844174	0.0002940604196825856	0.00042838807909376765	0.0004149626018690035	0.0	0.0	0.0	0.0	0.0	0.0	0.00023990586953878188	0.0002790123975793996	0.0003756212586624658
W3110_lambdaRed.CDS.3414	40086000.0	30034000.0	32282000.0	14474000.0	11947000.0	5489100.0	20109000.0	12159000.0	7563000.0	48525000.0	22293000.0	22267000.0	19298000.0	16256000.0	13401000.0	22502000.0	17797000.0	8825100.0	21221000.0	18337000.0	8423400.0	27184000.0	17527000.0	10861000.0	0.14620001805231694	0.13716730385697032	0.1290850580585728	0.07180997448702611	0.0716966623026945	0.06749726762395243	0.08804174642666754	0.08504686824311322	0.08082252268948095	0.10214305391988308	0.0892816142927177	0.10318142288870757	0.09769277611614341	0.09925849304790955	0.10252422248610833	0.0907161158639603	0.09046313744528797	0.08805116706187976	0.09291830656606964	0.0815669446813409	0.08913272018449989	0.09318569918614342	0.08758082082443785	0.09161103229886468
W3110_lambdaRed.CDS.3415	93227000.0	69741000.0	79270000.0	74367000.0	66080000.0	33584000.0	83397000.0	49901000.0	33858000.0	178750000.0	84917000.0	81735000.0	72060000.0	58304000.0	50910000.0	113780000.0	102520000.0	50578000.0	106450000.0	96875000.0	44239000.0	99229000.0	68161000.0	38351000.0	0.34001369762419176	0.3185118511782968	0.3169745540023253	0.36895760485537316	0.3965610985989832	0.4129690178504343	0.365130912862141	0.34903559274608054	0.3618258592120119	0.3762611208280082	0.34008553540998115	0.37874583912554516	0.3647912450476367	0.35600191797891967	0.38948646867903697	0.4587005449738425	0.521114842439227	0.5046347268196116	0.4661021504150659	0.4309209666796586	0.46811767317735	0.3401531689428276	0.34059430183228784	0.3234853788503599
W3110_lambdaRed.CDS.3416	372250.0	380950.0	179580.0	241450.0	287510.0	144170.0	170650.0	190630.0	1311300.0	6045400.0	3020400.0	2834400.0	1616800.0	1353500.0	870060.0	214710.0	1749200.0	992030.0	1939200.0	2519400.0	867790.0	1974500.0	1454700.0	1216500.0	0.0013576549598357276	0.0017398243458850915	0.0007180811203196365	0.0011979078582211174	0.0017254128549968773	0.0017728008368120864	0.0007471442651405249	0.00133337317979971	0.01401329816246415	0.012725308978202187	0.012096451254193001	0.013134118877071577	0.008184769428157357	0.008264417466802756	0.006656385718697367	0.000865596713054436	0.0088912805539865	0.009897836767900261	0.008490984406621849	0.011206836474350782	0.00918257274365543	0.006768509529246622	0.007269003255166872	0.01026100918806453
W3110_lambdaRed.CDS.3417	1107400.0	1022800.0	1087800.0	802940.0	713800.0	519260.0	990860.0	520220.0	395280.0	3419500.0	1455200.0	1197900.0	735750.0	477950.0	465920.0	1055800.0	1208100.0	612170.0	1155200.0	1298700.0	611760.0	1213900.0	850100.0	645670.0	0.004038863942302444	0.004671196590028276	0.004349752994117944	0.003983632783930686	0.004283676031778968	0.00638513256934899	0.004338209004143806	0.0036387105680921426	0.004224187064484732	0.00719790155340629	0.0058279551930544475	0.00555086120619674	0.0037246066964168574	0.0029183437962751213	0.003564516509270024	0.004256424990186174	0.0061408392621032995	0.0061078382046969365	0.005058160677872092	0.005776898677954815	0.006473375703405945	0.004161202186656102	0.004247872184792299	0.005446137116693486
W3110_lambdaRed.CDS.3419	1021500.0	951460.0	1064500.0	354600.0	204990.0	213940.0	646650.0	218270.0	217150.0	1123700.0	419590.0	219290.0	375920.0	420300.0	398130.0	432750.0	631390.0	193580.0	422530.0	382760.0	254890.0	335960.0	366990.0	133620.0	0.003725572979105966	0.0043453819979940396	0.004256583988084714	0.0017592798779258987	0.0012301915799304718	0.0026307346259802854	0.0028311798362327598	0.001526702848213202	0.002320588496895516	0.002365340539717107	0.0016804231167219048	0.001016151894070359	0.0019030297646170913	0.0025663351764294035	0.003045889761838244	0.0017446182179419085	0.0032093903664426804	0.0019314166320878725	0.0018500905741181569	0.0017025993208392891	0.002697134060810026	0.0011516578685468195	0.0018338155665179696	0.0011270662126668168
W3110_lambdaRed.CDS.342	108410.0	121050.0	858560.0	0.0	0.0	0.0	0.0	65217.0	0.0	330320.0	566040.0	467260.0	20802.0	0.0	20568.0	116090.0	0.0	0.0	220240.0	112710.0	104820.0	2797200.0	4374800.0	1108500.0	0.0003953885136220046	0.0005528435150791188	0.003433097932184136	0.0	0.0	0.0	0.0	0.00045616429033729046	0.0	0.000695309501716966	0.0022669432088211518	0.0021652019427393678	0.00010530651511908047	0.0	0.00015735528752289202	0.0004680132384075705	0.0	0.0	0.0009643432372702125	0.0005013584738525349	0.0011091592147754205	0.009588693266755459	0.021860476689835727	0.00935004413067779
W3110_lambdaRed.CDS.3421	1617500.0	1774400.0	1659100.0	2598400.0	1752800.0	405380.0	2345400.0	1407100.0	634050.0	3895200.0	2402500.0	2255500.0	2229400.0	1763800.0	1230100.0	1346300.0	1585400.0	716790.0	2014300.0	2296100.0	661080.0	1475600.0	1903600.0	715030.0	0.005899279778466862	0.008103804487041623	0.006634193043336167	0.01289146315511183	0.010518951174701844	0.004984795749648912	0.010268691236217917	0.009842046903929978	0.006775819186997936	0.008199229750205638	0.009621813050655107	0.01045159650269367	0.011285950620444093	0.010769693038748945	0.00941086829939272	0.005427566740185306	0.008058676074942943	0.0071516692205510195	0.008819817393903874	0.010213549745477824	0.006995258287576179	0.0050582996512313575	0.009512115622833339	0.006031179120215192
W3110_lambdaRed.CDS.3422	11886000.0	8974000.0	10287000.0	7109600.0	5310900.0	2182500.0	8515600.0	4511200.0	3262800.0	10678000.0	7206600.0	7319700.0	6261300.0	3549900.0	3808400.0	9343900.0	6625000.0	3325500.0	8202900.0	7470900.0	2107300.0	10009000.0	5729700.0	3956100.0	0.043350132579200694	0.04098486331532435	0.041134316097160596	0.03527291658235186	0.031871917956255144	0.026837329724230967	0.03728322123780049	0.03155386397058412	0.0348681379123679	0.02247673425567257	0.028861834726680996	0.03391822253192944	0.031696744693543825	0.021675548995495453	0.029136127820020518	0.03766964336597897	0.03367524220795824	0.033179698367642424	0.035917231842552785	0.03323218012869225	0.022298523309447087	0.03431046435970091	0.02863078844512932	0.033369156143774836
W3110_lambdaRed.CDS.3425	3201600.0	2514500.0	3315700.0	2007500.0	1811200.0	846300.0	2300100.0	1377200.0	796900.0	5927500.0	3102100.0	2469500.0	2391500.0	1705800.0	1390900.0	2709800.0	2401700.0	1069800.0	2826200.0	2987900.0	1132600.0	3749700.0	2513800.0	1598300.0	0.011676744444352091	0.011483891108355591	0.01325838941220525	0.009959826156052572	0.010869422847797797	0.010406612666949217	0.010070357598884978	0.009632909527462418	0.008516126977554855	0.01247713451025465	0.012423652971670012	0.011443235452627806	0.01210655374037501	0.010415547332746316	0.010641067163340652	0.010924474747496207	0.01220797422050616	0.010673775767163995	0.012374804109939496	0.01329082587191899	0.011984675888710564	0.012853826377217553	0.012561229382579558	0.013481439363159507
W3110_lambdaRed.CDS.3429	7417000.0	5746700.0	4793200.0	2422400.0	1708900.0	1737800.0	3143400.0	3416200.0	2200900.0	9087800.0	3480400.0	3282200.0	4499400.0	1586600.0	1334600.0	4970300.0	4504300.0	2151200.0	3034300.0	3071100.0	2050100.0	4861200.0	2492800.0	1785600.0	0.0270509787430533	0.026245566527097662	0.019166424022252375	0.012018272916772975	0.010255497297151972	0.0213690316585423	0.01376251557599019	0.023894819581554684	0.023520070102773846	0.019129431126493835	0.013938713066181076	0.015209146548943099	0.02277743169535577	0.009687716847306427	0.010210344551149927	0.020037610464787216	0.022895606562612275	0.02146328886738006	0.013285991122634426	0.013660917478915091	0.02169325802529183	0.016664005329741036	0.012456294297435883	0.015061288948794105
W3110_lambdaRed.CDS.3430	272670.0	388290.0	463970.0	251490.0	250610.0	77926.0	252660.0	288770.0	150920.0	376520.0	270120.0	123890.0	218540.0	211280.0	139820.0	106290.0	121710.0	68441.0	92336.0	40684.0	116310.0	478670.0	32741.0	158620.0	0.0009944708607076101	0.0017733466209836517	0.0018552628209973368	0.0012477193922718114	0.0015039675684002903	0.0009582248596061501	0.0011062025785549664	0.002019819404767152	0.0016128170202692666	0.0007925585298694359	0.001081808175335258	0.0005740848107819635	0.0011063208255996464	0.0012900673235213048	0.0010696915743606944	0.0004285048420220576	0.0006186586760951846	0.0006828602423634988	0.00040430256609418064	0.00018097123724795076	0.0012307413496520623	0.0016408622215064476	0.00016360379155662237	0.001337937753728562
W3110_lambdaRed.CDS.3431	9737600.0	13593000.0	10905000.0	7814400.0	7144300.0	3087600.0	8008600.0	5219800.0	2979800.0	11154000.0	8398400.0	5976300.0	8687400.0	9570200.0	6155300.0	8362600.0	9753800.0	3733700.0	7790900.0	5413800.0	3160800.0	5797600.0	4853300.0	3577500.0	0.03551457605613534	0.06208014787666636	0.04360549402542396	0.03876964658224519	0.042874568049647635	0.03796698247722132	0.03506346066102788	0.03651020995603277	0.03184383883513359	0.023478693939667717	0.03363489478652314	0.027693139516314868	0.0439784549295981	0.05843526268252362	0.0470910638511113	0.03371356281770307	0.04957910602988424	0.037252455208319504	0.034113247944281236	0.024081754110042177	0.033446197730033864	0.01987394826374283	0.02425149755846661	0.030175717525935765
W3110_lambdaRed.CDS.3432	391040.0	0.0	301420.0	87969.0	83624.0	0.0	0.0	115650.0	101610.0	0.0	0.0	0.0	230380.0	0.0	0.0	188750.0	128780.0	40249.0	0.0	0.0	0.0	309830.0	0.0	0.0	0.001426185078560545	0.0	0.001205279047147482	0.000436441318616084	0.0005018466299824663	0.0	0.0	0.0008089209895810548	0.0010858622941264258	0.0	0.0	0.0	0.0011662587709419172	0.0	0.0	0.000760939777323016	0.0006545958779684321	0.0004015786136217832	0.0	0.0	0.0	0.001062085240540127	0.0	0.0
W3110_lambdaRed.CDS.3433	185690.0	152220.0	160860.0	121570.0	95306.0	57065.0	142550.0	89955.0	19367.0	240330.0	100180.0	125040.0	0.0	36020.0	51529.0	35157.0	0.0	58547.0	67525.0	101210.0	64983.0	49184.0	120290.0	58241.0	0.0006772409657270551	0.0006951990075616974	0.0006432260219101053	0.0006031462345162197	0.0005719529670562151	0.0007017054848628821	0.0006241161148302481	0.0006291957424795831	0.00020696678526076654	0.0005058843925515817	0.000401212583315142	0.0005794137116811424	0.0	0.0002199366953485299	0.00039422212226600077	0.00014173435629851803	0.0	0.0005841442791551228	0.00029566507944365735	0.0004502039849047561	0.000687621572731837	0.00016860084714432304	0.0006010781615206043	0.0004912547769190845
W3110_lambdaRed.CDS.3436	832110.0	774270.0	723370.0	566320.0	388820.0	185850.0	601750.0	444440.0	259730.0	1574800.0	403160.0	289920.0	1065300.0	759500.0	731410.0	827120.0	599500.0	329220.0	666380.0	902190.0	319410.0	974670.0	792190.0	230000.0	0.003034837524859388	0.0035361433161529066	0.002892517763702057	0.0028096880441821634	0.0023333971906364507	0.002285323129094307	0.0026345974892956984	0.00310866272900479	0.0027756226124737386	0.0033148867864612437	0.0016146223306980699	0.0013434390858173128	0.005392896382864937	0.004637476960499957	0.005595645218160174	0.003334508654937288	0.0030472917288559952	0.0032847452402932614	0.0029178125974033972	0.0040131363811997025	0.0033798563708396976	0.0033411310118363156	0.003958501195236574	0.0019400181777680576
W3110_lambdaRed.CDS.3439	9139800.0	7842900.0	8975700.0	5288700.0	4792100.0	1963300.0	6125300.0	3326800.0	2633600.0	15262000.0	7772200.0	7036400.0	5634300.0	4628500.0	3785400.0	7238200.0	6674300.0	3006900.0	7116500.0	8244900.0	3305900.0	9427000.0	6209600.0	2640000.0	0.03333430437046765	0.035819053320231484	0.035890860405685274	0.026238870531265373	0.028758481243889033	0.024141914981710266	0.02681794765464552	0.023269505820477758	0.02814414858588087	0.03212585860742412	0.03112701577202981	0.03260545937998392	0.028522666000165134	0.02826143793505471	0.028960166539729458	0.029180579052818307	0.03392583684053973	0.030000912651229592	0.03116031896128527	0.036675099645699274	0.0349815822183368	0.032315390900079975	0.03102880498610312	0.022268034736120313
W3110_lambdaRed.CDS.3440	810800.0	533910.0	222440.0	215370.0	260510.0	120650.0	736250.0	362160.0	229360.0	683280.0	102660.0	310600.0	276990.0	73638.0	50822.0	166630.0	377870.0	233320.0	449660.0	217820.0	86577.0	141800.0	144460.0	22580.0	0.002957116565305058	0.0024384029833613577	0.0008894641073833385	0.0010685169410854507	0.0015633797184627892	0.0014835848023956317	0.0032234688849089453	0.002533150242859272	0.002451071506552869	0.001438275237143281	0.0004111447774319472	0.0014392666254651534	0.0014022138074624604	0.0004496307154934771	0.0003888132255196625	0.000671763682624287	0.001920734154433386	0.0023279167713541812	0.001968882038099	0.0009689105028352334	0.0009161197990613583	0.000486084908203176	0.000721853447612158	0.00019045917588696843
W3110_lambdaRed.CDS.3441	0.0	0.0	27084.0	31889.0	23874.0	35541.0	22863.0	26132.0	32036.0	53146.0	0.0	30762.0	0.0	13342.0	27763.0	0.0	0.0	22974.0	0.0	31512.0	13438.0	16119.0	0.0	25713.0	0.0	0.0	0.00010829997250661006	0.0001582111563090214	0.00014327330005980819	0.00043703346425149725	0.00010009938080227261	0.0001827818702959976	0.0003423549301705952	0.00011187006169244938	0.0	0.00014254578213959772	0.0	8.146572430150155e-05	0.00021240056629220398	0.0	0.0	0.00022921978358088018	0.0	0.00014017219614977447	0.00014219501553283822	5.5255307724449884e-05	0.0	0.00021688559741282634
W3110_lambdaRed.CDS.3442	4358700.0	2838700.0	3305500.0	1761400.0	1429800.0	442800.0	1834500.0	1398600.0	755630.0	4846700.0	2309500.0	2191700.0	1862700.0	1261400.0	1040600.0	2467800.0	1997800.0	970550.0	2038000.0	2076600.0	696370.0	2878200.0	1727600.0	1229300.0	0.015896872191903253	0.012964534376332876	0.013217602980379543	0.008738848214829887	0.008580554763571824	0.005444934525493458	0.008031855578085514	0.009782593134700071	0.008075092267599166	0.010202096639536267	0.009249355771274908	0.01015595834846097	0.009429595505831709	0.007702058509512371	0.007961100359603337	0.009948859244915174	0.010154928133291921	0.009683523154627982	0.008923590254071436	0.009237166239039784	0.007368681572153785	0.009866358129692391	0.008632659671153014	0.010368975417088144
W3110_lambdaRed.CDS.3443	1616200.0	1131300.0	1482600.0	862420.0	989340.0	322990.0	921840.0	648130.0	498070.0	2655800.0	1282900.0	1145400.0	1234800.0	451210.0	530010.0	1223000.0	729850.0	476770.0	1386000.0	1260600.0	458880.0	1425800.0	866610.0	547360.0	0.005894538471689732	0.0051667234085832885	0.005928427825959979	0.00427873139402384	0.005937254196245733	0.0039716788671841285	0.004036023846335432	0.004533384876585984	0.005322659510240615	0.005590345648643492	0.005137907996955436	0.005307585295582057	0.006250960718634775	0.002755070413887012	0.004054836442046285	0.004930486610151251	0.0037098680038457846	0.004756904162002971	0.00606874194903975	0.0056074216319626086	0.004855666671209168	0.004887587179944205	0.004330371149350493	0.004616905868622278
W3110_lambdaRed.CDS.3444	115620.0	104120.0	111110.0	59175.0	44290.0	29212.0	92137.0	81309.0	45178.0	166720.0	125020.0	93309.0	111230.0	84182.0	0.0	116680.0	84837.0	43989.0	85995.0	107680.0	40805.0	169080.0	81631.0	30988.0	0.0004216845304397766	0.0004755230631147283	0.0004442922000151175	0.0002935854111005783	0.000265794356188695	0.00035920828220125316	0.0004033966080120278	0.0005687207673311368	0.00048279782230138435	0.0003509384842766184	0.000500694721162498	0.00043237775130562786	0.0005630825726706721	0.000514011962460576	0.0	0.0004703918051287392	0.0004312311733126873	0.00043889392617477754	0.00037653785274723906	0.0004789839452084195	0.000431780593006211	0.0005795996916713187	0.000407902663588731	0.00026137949257685464
W3110_lambdaRed.CDS.3447	874020.0	772720.0	807940.0	768080.0	477180.0	217010.0	751400.0	543940.0	412060.0	1202300.0	590900.0	536910.0	616300.0	566700.0	577270.0	695620.0	685930.0	298230.0	688050.0	529940.0	279110.0	755040.0	432100.0	213390.0	0.003187689961035924	0.003529064361602121	0.0032306852675746023	0.0038106815810415237	0.002863665633012452	0.0026684851882956984	0.003289799008652742	0.003804621557049018	0.004403507695283289	0.002530790185015465	0.002366505445008159	0.0024879479841548474	0.0031199118002061964	0.0034602477860636287	0.004416398620592176	0.002804370478948008	0.003486620209464875	0.002975546968630883	0.0030126968961304472	0.0023572878150422533	0.002953419466093948	0.002588247877924725	0.0021591642995515267	0.0017999151258866338
