Blattner	index	W3110_control	W3110_cumate	Step_06_control	Step_06_cumate	Step_07_control	Step_07_cumate	Step_11_control	Step_11_cumate	Step_12_lowOD_control	Step_12_lowOD_cumate	Step_15_control	Step_15_cumate	Step_16_control	Step_16_cumate	MGF-01_control	MGF-01_cumate	MGF-02_control	MGF-02_cumate
b3961	W3110_lambdaRed.CDS.3320	0.015281943015876048	0.012320909076668662	0.012310249116224059	0.013525641664572456	0.014764138616958683	0.014454490506824437	0.016829878022943483	0.012832108360155386	0.010535073888530951	0.010553325260643296	0.007154603101782983	0.010742920904113584	0.009670815426633351	0.010074519532623404	0.009979004682479024	0.011505869109805562	0.012430705069277756	0.011801785897282742
b3960	W3110_lambdaRed.CDS.3321	0.0038643278738918468	0.004105972390814378	0.006639304179628773	0.006768783563195248	0.004847820270344113	0.0040655039745059515	0.006598699883213831	0.005206089738519693	0.006757391758628213	0.0048003764772105795	0.004674196688767794	0.0013617338622095652	0.0055937585759948975	0.004200537143292024	0.008102464122372815	0.0037774958194080853	0.004835239206718228	0.00430342574056354
b3959	W3110_lambdaRed.CDS.3322	0.0004142834544460531	0.0008241697129607305	0.0008510001566490559	0.001246414025336892	0.0005973864945559361	0.0006876190719974739	0.00033525590456579625	0.0010104911687027715	0.0008393920523310341	0.0007007585996493332	0.00048012654730235447	0.001320103369063249	0.0006435912709321898	0.0005869611482421998	0.00045770265154716663	0.0015342946927385328	0.0004264097571110165	0.0015943887669816331
b3958	W3110_lambdaRed.CDS.3323	5.971778159019351e-05	0.00020504356586738165	0.00017337295388872995	0.00013285931935962925	0.0002758823424824838	0.00014975434027962595	7.108738416981631e-05	0.0001238674672961131	0.00047079498594700483	0.0010580433692339857	0.00042014756144076996	3.381909207900042e-05	0.00032822950786024564	0.0007206129761145455	0.00033500117504526114	0.0010286904275378977	0.0007860439710516638	0.00048380093960490397
b3957	W3110_lambdaRed.CDS.3324	0.005166951193788354	0.004571408910912973	0.004811745184196217	0.0041487592570047345	0.0031952482973355532	0.0026298015162391324	0.004729936640799762	0.0020704697960762086	0.009289134943082767	0.004251444980062189	0.0027291993343712007	0.0025316170204906178	0.004551965507375214	0.006673883685106537	0.003115109222358553	0.006461015516190698	0.003066722482589065	0.004626391265337586
b3956	W3110_lambdaRed.CDS.3325	0.15351084274893392	0.14012514129595338	0.17299990594521622	0.14390260408200103	0.17375418071889434	0.13423382029574804	0.1743007680031582	0.14941835829514113	0.26027688009120703	0.15026686891420382	0.19107453519635897	0.13640479807681424	0.20831325043763982	0.17844510013028478	0.23199691263431046	0.16922300731261428	0.20599469090894473	0.1393790399920507
b3955	W3110_lambdaRed.CDS.3326	0.013954583463485189	0.011734039336713938	0.011550317846601174	0.011772342306540234	6.793747742922658e-05	0.0003714925531505206	0.013346642845354487	0.013534283736503365	1.2895159056089625e-05	0.00035737031216899083	0.0014708094902151079	0.0001926170018762562	0.0004149302114569541	0.000440546071193509	0.0006573955040673781	0.0003360865408294043	0.0001598929782682506	0.0006272305822792201
b0336	W3110_lambdaRed.CDS.333	0.0026313874642433645	0.0034728397805672273	0.008794441405149385	0.006136918103911594	0.00872640320126016	0.006949382335551445	0.01372794699229754	0.009896703534880508	0.0002615903741548712	0.001181494369692064	0.0	0.0008268518498050999	8.170112672881154e-05	0.0005341519492892222	0.00019450089623525424	6.088602399182533e-05	0.0012712096545940393	0.0
b3945	W3110_lambdaRed.CDS.3335	0.0022457626513467444	0.00694948086752802	0.004449498970116576	0.0037608114012806595	0.0068111548903611666	0.008090609233700622	0.0013558679196848354	0.004355889716561387	0.007831654678424959	0.00990893729080299	0.025204127050363744	0.012234601675298667	0.010318665647063052	0.020261177783604513	0.009674403512496016	0.016356349174983128	0.009627566744479715	0.013602392331412366
b3942	W3110_lambdaRed.CDS.3338	0.04139074900857282	0.059644533693718714	0.05130576490685123	0.05495826953035731	0.0438241517948006	0.06043329714548959	0.046070941987079894	0.06586589775656336	0.019214945112744384	0.024095664064252106	0.06847231075461013	0.025941195356474097	0.026934189274259862	0.04893618159697131	0.02212230180168003	0.0398770460886223	0.02212561098252808	0.036232607879432284
b3941	W3110_lambdaRed.CDS.3339	0.0009499651341051216	0.0011012870592192203	0.0006719389155955762	0.001469883215036022	0.0010346525621330106	0.0018116083786107776	0.0006993385622965092	0.0019348923340854276	0.0047664227517519074	0.003624161340477755	0.0012687034678774292	0.0009245994551622966	0.002457793681547017	0.000974446344295336	0.0026446841585445035	0.0010188070040754419	0.003508501631457849	0.0010799375908882752
b0337	W3110_lambdaRed.CDS.334	0.03287813332196889	0.06476302960206093	0.10356344608835207	0.13515560369699234	0.08448789686841546	0.13045888374654974	0.12336794711418886	0.20256838392796675	0.000979130479565084	0.0007132601514938665	0.001133344826838944	0.0018146179615372525	0.0006986371253080904	0.00035724676240347225	0.001308300717027528	0.000758292320039252	0.0003134138025035169	0.0007906988256609898
b3940	W3110_lambdaRed.CDS.3341	0.011919958039092316	0.008842844673425608	0.010317284811144503	0.009402693502645042	0.010236615513952928	0.009292546918120351	0.009732911304017195	0.008471601429260482	0.01609969669494604	0.0137217154330989	0.011901480507934872	0.009488503607334527	0.012218492296316635	0.009077607233900933	0.013736798734652557	0.009943168465430233	0.01459857887960875	0.012034689577419102
b3939	W3110_lambdaRed.CDS.3342	0.007174846637588876	0.003335752954684665	0.00716994884779244	0.0058620738048487595	0.00463795061406819	0.003005342410295892	0.004985218390239772	0.0034651887944354303	0.006039887094432977	0.006587444565875652	0.0036510931029504613	0.0047103490548083575	0.005638798574151646	0.002856478139835103	0.004937983648206472	0.0032396801634163503	0.006030560490135545	0.004176943548477968
b3938	W3110_lambdaRed.CDS.3343	0.017095341848800624	0.012221579944257136	0.01878319668939219	0.012973850740259621	0.017054905438979882	0.013966558010355552	0.018623932102844225	0.009733876258536988	0.022375563674635807	0.011625011126186774	0.017104056496407005	0.01846111398601066	0.01666871116832656	0.01712858090029033	0.021528086813174464	0.014650114876410934	0.022153678048958278	0.01453976199300247
b3936	W3110_lambdaRed.CDS.3345	0.23720106423655074	0.18741193371178866	0.16894861632833758	0.16670250689189028	0.1791180479932534	0.17840526992626662	0.176543343714996	0.09937492304780805	0.14391339531507188	0.11357170651573423	0.11461097186639885	0.20837682988629183	0.15309500283505362	0.12582514085920923	0.1836044001879159	0.13218737122185742	0.1654756113909465	0.15462461748019693
b3935	W3110_lambdaRed.CDS.3346	0.0001113242544280944	0.00015545143437564602	0.000295068520889522	0.0002532205879004117	0.0003717742727949725	0.0001666874784311133	0.00016390989012016842	3.7008526079615934e-05	0.0003840524088441426	0.0002843893554860055	0.00015208274601904396	0.00042696511822578064	0.00024361286945255733	0.00021372971185043785	0.00027154794685747266	0.0002249338371660273	0.00027809856222285834	0.0002478390229498643
b3934	W3110_lambdaRed.CDS.3348	0.0012877514913955557	0.0025933759199855753	0.0011207678485558748	0.001580430448548709	0.0012246198169140563	0.0022500401767392582	0.0016873722329935903	0.0016396785958194776	0.001028996338706404	0.0018470386320485436	0.0005898222950035291	0.0008550257863769944	0.0011235094736263675	0.0006788043147237018	0.0014845357784507244	0.001787121557189749	0.0005889091914982773	0.0015133670842278578
b3933	W3110_lambdaRed.CDS.3349	0.004096113946643174	0.0041975177494264215	0.0040232892402581365	0.004992281838144925	0.004312951310133155	0.004923148601886202	0.0038368650681204607	0.005110121106080331	0.005482420474503982	0.006265202302913663	0.0061305410516663515	0.006108253726409235	0.006257795576804414	0.0064474325798883686	0.006020724301792315	0.007169210659860659	0.00572876413335481	0.00724804538276089
b3932	W3110_lambdaRed.CDS.3350	0.008251861682064767	0.016369499493322042	0.012872592357952349	0.02492310881630475	0.012659736554922944	0.026405643457489247	0.010928331792513192	0.0434530685758995	0.017948104457671865	0.0315525394175687	0.02849206302205613	0.022497047757778898	0.01564435013047796	0.009550493594648426	0.00955217830953724	0.017237575621122856	0.008191406736903486	0.020748016554420105
