level_0,Step05_predicted_from_W3110,Step09_predicted_from_Step05,Step10_predicted_from_Step09,Step10_predicted_from_W3110,iBAQ_Step04,iBAQ_Step05,iBAQ_Step09,iBAQ_Step10,iBAQ_W3110,$D_{KL}\left(\text{iBAQ_Step05}\|\text{Step05_predicted_from_W3110}\right)$,$D_{KL}\left(\text{iBAQ_Step10}\|\text{Step10_predicted_from_Step09}\right)$,$D_{KL}\left(\text{iBAQ_Step09}\|\text{Step09_predicted_from_Step05}\right)$,$D_{KL}\left(\text{iBAQ_Step10}\|\text{Step10_predicted_from_W3110}\right)$,$\log_2\left(\frac{\text{iBAQ_Step05}}{\text{Step05_predicted_from_W3110}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step10}}{\text{Step10_predicted_from_Step09}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step10}}{\text{Step10_predicted_from_W3110}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step09}}{\text{Step09_predicted_from_Step05}}\right)$
b3355,2.7823214340453878e-05,2.227468215670263e-05,3.106341426626763e-05,2.8160882942107375e-05,1.0564686598536886e-05,2.2126827826909857e-05,3.1037097080926287e-05,2.7687358419999332e-05,2.778326722599058e-05,6.275745799654405e-07,1.9049229844157175e-07,1.5335977927948325e-06,4.003655168505882e-09,-0.33049246358211093,4.4798894417006725,4.621413282549584,5.073908239837598
b3356,0.00013675179009205033,0.00015086085504957455,0.0001175830958279535,0.00013841143966269163,0.00011690429661081474,0.00014985947462769467,0.00011748347844206707,0.00013323635188934688,0.00013655544903148762,6.090262645252976e-07,9.985366982734898e-07,3.9994336045675075e-06,9.797490968486435e-08,0.1320505807048633,4.130645786526529,3.895363268338455,3.6452810283080925
b3357,0.000539457874588041,0.0003158877018602561,0.00043397928938356504,0.0005460048530907463,0.0005581338454982765,0.0003137909103496184,0.00043361161848637673,0.00046915144905898044,0.0005386833492150698,5.564317960915163e-05,1.3882604524874387e-06,1.962797006008828e-05,5.682083598284129e-06,-0.7817067442919967,3.5055012618404637,3.174213682603537,3.884939295577799
b3359,0.0007774589000645772,0.0011122778070073258,0.0011454816067339186,0.0007868943109561999,0.0012920215463681683,0.0011048947571150084,0.0011445111451004642,0.0012298545108502823,0.0007763426652797905,6.090657026164368e-05,3.0337325119741965e-06,4.6260679935393803e-07,0.00010624020124938073,0.5070706421965543,3.068970591069765,3.6106831010469067,3.0394894375864157
b3361,9.695301921329115e-06,1.0237967218336887e-05,2.182979216891232e-05,9.812966221446435e-06,4.446473268029015e-05,1.0170009894822301e-05,2.18112977857274e-05,2.7962172458353592e-05,9.681381914428818e-06,1.1436325774888569e-08,7.904094484116119e-07,4.923099154769966e-06,1.1131327236036636e-05,0.06896335175323287,4.998684134436862,6.152221330451324,5.842628707092473
b3362,0.00010793538019113267,6.90849535428637e-05,1.6407162806485965e-05,0.0001092453075220337,0.0001129213961206626,6.862638316089436e-05,1.639326252041945e-05,3.514241213821792e-05,0.00010778041222322015,8.231150886716109e-06,8.032400156680002e-06,2.9110531576679482e-05,3.42448228619817e-05,-0.6533326171022615,5.639212856827308,2.9040392335205567,2.802628813988731
b3363,0.00010667677855315663,9.063017308702033e-05,0.00010107472429713909,0.00010797143121988933,0.00010797120812042476,9.002859038399836e-05,0.00010098909294220006,0.00012587176386682169,0.00010652361761958171,1.3724780935008642e-06,2.819672744411192e-06,5.706576967147333e-07,1.4080151954889888e-06,-0.24479102780804496,4.292043194835053,4.196815831263171,4.229150996738339
b3365,1.9945838389804165e-06,4.652212723697107e-06,8.199054892194125e-06,2.018790543768293e-06,2.777358843893109e-06,4.621332382084301e-06,8.192108584059027e-06,6.99899369483759e-06,1.991720119931013e-06,1.2563150445770523e-06,9.24528795130049e-08,1.095431522101585e-06,3.7214202683087714e-06,1.212221090852843,5.0263667728269805,7.0483331581744135,6.001312268515171
b3368,1.4077706143450778e-05,1.094822970141056e-05,1.2935788106220355e-05,1.4248556257667679e-05,1.055913862319658e-05,1.0875557815296473e-05,1.2924828797941825e-05,1.208806318077211e-05,1.4057494110009501e-05,3.9544361189613415e-07,2.84045821158431e-08,1.6856578981773477e-07,1.7276660411662526e-07,-0.3723228770564866,4.914980416012538,4.775532623302611,5.222582482102013
b3384,0.000943185128370628,0.0009573587888399574,0.0008942672804703963,0.0009546318289387295,0.0007962371306825235,0.0009510040565434716,0.000893509649723077,0.0009151351605556333,0.0009418309525438501,3.231995300665043e-08,2.416057041333339e-07,2.178123176218281e-06,8.285693707290849e-07,0.011910524101359954,3.1305675008426155,3.0363291534738783,3.0082992519419145
b3385,0.00017784069980097763,0.00017805471517689584,0.00017804011370679232,0.0001799990133475028,0.0001632035900398784,0.00017687282802835124,0.00017788927662782693,0.00020879824795435914,0.00017758536543506815,2.6385406439214613e-09,2.515867298830761e-06,7.688196940517332e-11,2.1899948953558665e-06,-0.007873098500235542,3.981367959243025,3.965581287994574,3.821042495807159
b3386,0.0005195000697437477,0.00043985423178430686,0.0004335764696328566,0.0005258048359710708,0.000417789661629814,0.00043693457833248806,0.00043320914000794273,0.0004053991997553025,0.0005187541987420794,6.939339638411656e-06,9.360972172150648e-07,5.045001835409825e-08,1.497839211437571e-05,-0.2497066598404558,3.3607876184542516,3.0825466707595286,3.4063969432045873
b3388,0.00016544872081971046,0.0001941370291537311,0.00017235901190983458,0.00016745664260476903,0.00019694565890826383,0.00019284839122248916,0.00017221298790800398,0.00016442686578516496,0.00016521117820843918,2.153003266570111e-06,1.8538915637968676e-07,1.2873743481687995e-06,2.7575542292635445e-08,0.22108297340469285,3.789250975058142,3.8308801025970656,3.6638585142126736
b3389,0.00017690103966297799,0.00014677577378306155,0.0001411727697199209,0.00017904794928898753,0.0001391621877919322,0.00014580150921174957,0.0001410531669642797,0.00013788315368845323,0.00017664705441189867,2.9096386197231252e-06,3.8628631674169755e-08,1.1303748740588353e-07,5.143231350176715e-06,-0.2789368736193545,3.901146596207264,3.5582624407127934,3.8677248491495035
b3390,0.0003405027029775238,0.00035104538142198267,0.0004341348790473508,0.0003446351180955889,0.0004433988814930866,0.0003487152211426192,0.00043376707633329314,0.0004953564753337538,0.0003400138270236363,9.825129923914707e-08,4.127013118337454e-06,9.060031867399532e-06,2.898972528912096e-05,0.034383087302240156,3.559336141627427,3.8924097584132555,3.733051974027413
b3396,1.6924931388620576e-05,2.465793382663132e-05,2.06145433906696e-05,1.7130336049819892e-05,2.3739439608861362e-05,2.4494260008331105e-05,2.0597078576451528e-05,2.1690560346045308e-05,1.6900631458239e-05,1.485000061141359e-06,2.7606179024949385e-08,3.5442210884089587e-07,5.593168681401311e-07,0.5332937219577492,4.8273445692001555,5.094453621894742,4.517227249124877
b3397,9.888983208799162e-05,0.00010266142670983051,9.458957394333734e-05,0.00010008998067292166,0.00011075915605562226,0.00010197998325151457,9.450943686222039e-05,9.774216948773757e-05,9.874785124446514e-05,4.7785982826588076e-08,5.196262250550061e-08,3.325848767626047e-07,2.77541772280654e-08,0.04439191119000796,4.134781832113015,4.053237346684002,3.983007296804514
b3398,6.135185631927097e-06,3.4607019226661975e-06,5.554459303522903e-06,6.2096435837606975e-06,4.7702266726449265e-06,3.437730561737736e-06,5.549753518971703e-06,6.531226681304512e-06,6.126377053604936e-06,7.062225142530022e-07,8.125016897591583e-08,5.319975361177813e-07,8.186887462952375e-09,-0.8356505206312335,5.51900631027743,5.358142326045382,6.038746842555632
b3401,0.00015926472243120755,0.0001932469211403434,0.00018654735840932404,0.00016119759386216533,0.00018161561677483638,0.00019196419154587756,0.00018638931392122904,0.00016357616411823774,0.00015903605848105877,3.148137774806257e-06,1.476235858962634e-06,1.2314071951512705e-07,1.74629556156259e-08,0.26941047843719623,3.669938607922086,3.8806503295977013,3.7495939644998106
b3403,0.00023520981220954805,0.00023800089492850284,0.00028610986730866146,0.00023806436982507496,9.35676818134418e-05,0.00023642109852278195,0.00028586747262720737,0.00028527152824795517,0.00023487211027560707,3.113608139463384e-09,1.2294225267819522e-09,4.5197478655435025e-06,4.398563406901124e-06,0.007410543116364465,3.6090740250471782,3.8742915648194653,3.8767631442374793
b3406,6.223115740486565e-06,4.818317691570288e-06,5.25787053831323e-06,6.298640831308393e-06,5.037569944503953e-06,4.7863347825436185e-06,5.253416026253754e-06,4.2956329515234695e-06,6.214180916718122e-06,1.8034047562319704e-07,9.397336822027031e-08,1.907889837066401e-08,3.5891899498761346e-07,-0.3787157679871953,5.179178305628886,4.918616378854102,5.506407028485391
b3407,0.00018647730688127421,0.0001626384887541365,0.00022534660586431328,0.00018874043617626577,0.00020059452630472187,0.00016155893104893187,0.0002251556903280577,0.00021491566340043448,0.00018620957252708917,1.7444308565047189e-06,2.452296230586403e-07,1.0717443200470287e-05,1.736508353792043e-06,-0.2069395685983384,3.670301788936106,3.9260439672150813,4.187325226756132
b3408,1.0402300925199721e-05,2.6938311606139077e-05,2.1408513205093052e-05,1.0528545519530578e-05,1.3920145254245557e-05,2.6759501153076065e-05,2.1390375732982884e-05,2.4541779123699003e-05,1.038736584614466e-05,8.926850779119386e-06,2.1885346384032444e-07,6.15135381505238e-07,6.756148798292658e-06,1.3631485427441596,4.8963222462491025,5.920200705026739,4.42741157439897
b3409,4.626110007830195e-05,3.6333199878626575e-05,4.430400636917605e-05,4.682253488533934e-05,3.5993359446507456e-05,3.609202827045327e-05,4.4266471643051375e-05,3.130468880526558e-05,4.619468081281331e-05,1.2099685840398654e-06,2.12697306635127e-06,8.091625962741914e-07,2.9146812573036413e-06,-0.3581193524217241,4.090460638664217,4.010694763482233,4.723069029137548
b3412,1.0082213113444336e-05,7.09967381901795e-06,1.973914770807585e-06,1.020457305223255e-05,2.4474878208561205e-06,7.052547781174922e-06,1.972242453642895e-06,0.00043818301259347306,1.0067737599711166e-05,5.091986221200868e-07,0.0019311262876862258,2.6012300954103097e-06,0.001219502358727844,-0.515595914594762,11.217634972620452,8.847550753642423,3.967476463811712
b3414,0.0007915158400930757,0.0007137497490576213,0.0009094190385344569,0.000801121849076812,0.0007895634172816351,0.0007090120387709262,0.0009086485710905081,0.0006444664719229601,0.0007903794230897484,4.457609768010744e-06,4.300915537478671e-05,2.4472567505724047e-05,1.6425751571982417e-05,-0.15880809825262254,2.755679413793054,2.9386029303334062,3.448741897299759
b3416,4.363193105512838e-05,0.00018890574098854186,0.0001625179115260825,4.416145769308428e-05,4.3033318988458524e-05,0.00018765182717143882,0.0001623802249871123,0.00020575625121974298,4.3569286612872835e-05,0.0001297264048435186,5.300383245773299e-06,1.9561680414337203e-06,0.0001550311171951823,2.1046021070481373,4.09829531316452,5.978034344405362,3.644475927590282
b3417,0.00017971191226479413,0.0008720652489392454,0.0007529423344837075,0.0001818929352541724,0.00016159652805560571,0.0008662766759750884,0.0007523044354170402,0.0008317135565502981,0.0001794538913099966,0.0006759578680689422,3.983823287822511e-06,8.628016376030197e-06,0.0006144420818522041,2.2691418324916466,3.2831505425419776,5.332600410524903,2.9709068147762663
b3418,4.096513443883283e-06,8.442409045630289e-06,7.321505887768966e-06,4.146229625102489e-06,3.51693692134061e-06,8.386370233381625e-06,7.315303046517373e-06,8.095902818086469e-06,4.090631884353861e-06,1.7187390109687685e-06,3.958197517248466e-08,7.88286459495803e-08,1.4677707057256884e-06,1.0336499728494246,5.335275707506204,6.1556161026239575,5.02837174164071
b3423,5.372393180402135e-05,6.041640899251908e-05,3.513810742191294e-05,5.437593716564543e-05,5.097452802090873e-05,6.0015378459412816e-05,3.51083381223234e-05,5.548913034621505e-05,5.36467977954581e-05,3.54793032317078e-07,5.002012273170812e-06,6.250489587195332e-06,1.1317765447496999e-08,0.15976733437582347,4.997280580168949,4.367348707610461,3.757628135819166
b3425,1.1755073169396903e-05,1.2978451183645166e-05,1.1403660949666994e-05,1.1897735302925938e-05,1.1041487915591576e-05,1.2892303144000583e-05,1.1393999672377585e-05,7.197045195262417e-06,1.1738195850778126e-05,5.331712443976156e-08,8.940757540265735e-07,1.0091277741313972e-07,1.0828972841640188e-06,0.13322649774443107,4.578303417478331,4.517113481582886,4.851098562835519
b3428,6.711271859753786e-05,4.5035806083018665e-05,3.9675370228447734e-05,6.792721319779136e-05,4.427900672997577e-05,4.473686853238437e-05,3.964175692171853e-05,3.4096513815811445e-05,6.701636166986754e-05,4.231667236428212e-06,4.1202574665384807e-07,3.367586148327544e-07,1.0329963889883995e-05,-0.5851219239682788,4.335081375845798,3.5593353944341004,4.302940462834716
b3429,0.00015886501942459684,0.00010070216061007771,9.432467077677664e-05,0.0001607930399726312,0.00014161155520839403,0.00010003372231942372,9.424475812384624e-05,9.76399855140235e-05,0.00015863692934709844,1.2560943438832294e-05,5.759232596064896e-08,2.1160941379055106e-07,1.4447205296192703e-05,-0.6673150636287648,4.13778185405844,3.368283958838253,4.008002392296779
b3430,0.00011356543839632398,6.620715164740108e-05,7.79690893266617e-05,0.00011494369334236367,9.917465289743459e-05,6.576768346709444e-05,7.790303325963967e-05,7.812071514411135e-05,0.00011340238708560261,1.1872116035974866e-05,1.4733723402026062e-10,9.771035392383548e-07,6.653763817573459e-06,-0.7880730830058535,4.189482892813942,3.6295297706308194,4.422607742157757
b3431,4.39326724730963e-06,2.91388126679989e-06,3.075051408647196e-06,4.446584897453749e-06,2.6667579831662956e-06,2.8945395783857737e-06,3.0724461992789716e-06,2.3247721500185057e-06,4.386959624205819e-06,2.9098930864417874e-07,1.0004145273972183e-07,4.238125507812787e-09,6.141646975880545e-07,-0.6019603794944679,5.339069516004891,4.806982314703863,5.6955899707876565
b3432,5.7834182922043055e-05,3.61294041404932e-05,4.989029104689673e-05,5.853607118829793e-05,4.034316225310283e-05,3.588958528258876e-05,4.984802357349667e-05,4.870348633871518e-05,5.775114763011709e-05,4.820497490620969e-06,1.4229309939346963e-08,2.3260534029660002e-06,8.763765462247458e-07,-0.6883571980530228,4.3611214463866865,4.1305546135687194,4.849935303116004
b3433,0.002655744262975666,0.002107266360129629,0.0022094692165487923,0.0026879749549674403,0.0024540329348504003,0.002093278800029784,0.002207597335680209,0.0023661224459292558,0.0026519312844045994,6.427913368130039e-05,5.42663928294277e-06,2.351445473604448e-06,2.0087689824770886e-05,-0.34335175355450076,2.7755816913193945,2.492761826230052,2.7745610679051236
b3437,5.984626617261283e-06,1.687850086165759e-05,1.4774429199372135e-05,6.057257352033388e-06,2.5835156714746783e-05,1.67664651695094e-05,1.4761912178924236e-05,2.0774087598779536e-05,5.97603420368985e-06,6.490752883385618e-06,1.0803270651032227e-06,1.3863547137002493e-07,1.0886179598922039e-05,1.4862454164045555,5.264733944141209,6.5510997250639456,4.730993508245923
b3438,2.4659561619684032e-05,2.3328563664198058e-05,1.805592160449219e-05,2.4958835441450924e-05,2.969062672617276e-05,2.3173713906013735e-05,1.80406244761308e-05,2.4899359763219507e-05,2.4624156712163913e-05,4.569164275462187e-08,1.1584290778950488e-06,6.505535878946028e-07,7.092016460452351e-11,-0.08965787832035765,5.156499947554035,4.689421386474946,4.464658563139654
b3439,5.600661105984819e-06,5.757352209607348e-06,4.210667899524411e-06,5.668631951511583e-06,7.358132227238271e-06,5.719136200672006e-06,4.2071005863317025e-06,3.137923407492897e-06,5.592619969991929e-06,1.2443538039252612e-09,1.500066245860559e-07,2.30467468889664e-07,6.749828010685555e-07,0.030200129630728156,5.185570164418817,4.756618655281905,5.027426252238389
b3448,0.0001366727876233277,6.080053621139117e-05,3.167813917523238e-05,0.0001383314784027663,0.00012151070725727124,6.039695592820982e-05,3.1651301189787594e-05,3.395725470891182e-05,0.00013647655999037342,2.695260011525508e-05,8.008824072856606e-08,8.486653196139301e-06,5.6679551299303914e-05,-1.1781782791415445,4.655744844004907,2.5291748504866973,3.6448251289347713
b3449,2.0274111044125473e-05,1.6967231576998868e-05,1.0301911530184065e-05,2.0520162080582605e-05,2.0216755584736753e-05,1.6854606910320917e-05,1.0293183664251943e-05,4.531514967559214e-06,2.0245002536941106e-05,3.0610888286010875e-07,2.0487849911220228e-06,1.5294937846638585e-06,9.144466206764036e-06,-0.26649567757728754,4.2622741742008365,3.2681441037198713,4.36286062271448
b3450,1.1210628781124095e-05,1.4860817128535688e-05,1.4986912774456088e-05,1.1346683418732038e-05,1.2824606254194498e-05,1.4762174367159565e-05,1.4974215736139594e-05,1.4256297985535219e-05,1.1194533147253569e-05,5.110903697733311e-07,1.8105464965952354e-08,4.3155971597053533e-10,3.447173571399379e-07,0.39703803793440073,4.867625463178932,5.2690580231705155,4.928946242283422
b3453,7.669634718703409e-05,8.535962378855581e-05,4.577204935699474e-05,7.762715079547706e-05,0.00010368800473749002,8.47930258062442e-05,4.573327089252668e-05,4.151461671818283e-05,7.658623058718663e-05,4.130828038818586e-07,2.0444141782074602e-07,1.1086636068883337e-05,1.0129711496206607e-05,0.14478774035374542,4.325708604446252,3.5636141555076097,3.5234021600859986
b3454,0.0003473329231805779,0.00025234857860352783,0.00033696899272379725,0.0003515482313417231,0.00032560393575078637,0.00025067354550087334,0.000336683509764333,0.0002835912285663894,0.00034683424075411957,1.490664382282781e-05,4.470457158382889e-06,1.2741688067806594e-05,7.037905357171984e-06,-0.47050941685436243,3.3671198435425893,3.3060130506509697,3.955927210070948
b3455,0.00016948103181348994,0.00012577753193845738,0.00016863047474850604,0.00017153789060482107,0.0001606144612806435,0.00012494264897326302,0.00016848760959465933,0.00016177894302810643,0.0001692376998212058,6.445094620052106e-06,1.4111478046445448e-07,6.546851541093404e-06,2.830170500625986e-07,-0.4398577944202273,3.804567393364797,3.7799053906196427,4.2681898033227
b3456,5.157469072711007e-06,2.8630530863676513e-06,1.038610708430873e-05,5.220061242995279e-06,5.64735866135002e-06,2.8440487839821896e-06,1.0377307887196338e-05,7.59329411609666e-06,5.150064248636135e-06,6.205932382676402e-07,4.145662859561238e-07,5.848946188322141e-06,4.7240246956183556e-07,-0.8587170531454298,4.766740415823694,5.759256783069851,6.938125078843724
b3457,3.856759376000882e-06,1.3276620378246836e-05,9.411626698886188e-06,3.9035658495259315e-06,3.822457884697296e-06,1.318849315855728e-05,9.403653089737013e-06,1.2831673266906222e-05,3.851222042809781e-06,6.88374840537685e-06,5.573972110064858e-07,6.295873263551142e-07,6.3419190957665594e-06,1.7738186961090072,5.4335305008993835,6.703181992989762,4.626340207730875
b3458,0.001328908396475141,0.0011132393717261165,0.001506822601855165,0.0013450363188090792,0.0010797198497978409,0.0011058499391834859,0.001505546009097214,0.00144654662108086,0.0013270004193745928,1.9865568968421626e-05,1.2219858384222154e-06,6.218986679937992e-05,3.7376230860254513e-06,-0.2650860319658559,2.83569850233879,2.9995629517535782,3.31242079662145
b3459,2.8656816614209665e-05,5.479507656397644e-05,9.594868596800375e-05,2.9004601994991195e-05,6.978104814380502e-05,5.443135917109447e-05,9.586739743576985e-05,0.0001021485478226052,2.8615672657245025e-05,9.145846989252814e-06,1.9612632400611547e-07,1.2552604730637539e-05,5.545837897105042e-05,0.9255597065979089,4.158294972882203,5.884276198901622,4.903049606118497
b3460,0.009685570217983728,0.005889922284594903,0.005550776952298652,0.009803116412025302,0.005847836568030938,0.00585082630532149,0.0055460742874663205,0.005269358853925004,0.00967166418335359,0.0008856099217250547,7.257499919824384e-06,1.0237978608861227e-05,0.0012625836292263354,-0.7271965978160013,2.247247979001936,1.4266972461448288,2.212870749227391
b3462,0.00010808737699580957,0.00017993683149186257,9.087131204152399e-05,0.00010939914899310548,0.00013380166226915061,0.0001787424512785737,9.079432510310477e-05,0.00015139232121399185,0.00010793219079884269,1.92534518429995e-05,1.6754214056451745e-05,2.7038364663356214e-05,7.1898797867519295e-06,0.7256842672092407,4.630179628360903,4.3624749271993455,3.1333080825314408
b3463,0.00012084262525042546,7.505448078279678e-05,7.07185154255913e-05,0.00012230919772437287,0.000118236670106347,7.455628602176645e-05,7.065860210564627e-05,9.464142383766256e-05,0.0001206691257358167,1.028051980900811e-05,3.6544515134711317e-06,1.3132100654937465e-07,3.3963199777857695e-06,-0.6967275315284436,4.522137191860434,3.7317641864493183,4.14405157092431
b3464,0.00017632640481237362,0.00014376299723429674,0.0001587882720352649,0.00017846634054442218,0.00016147969948747263,0.00014280873079603552,0.00015865374527818137,0.00015777214941109602,0.00017607324459192777,3.4092147383660667e-06,3.2581583663134593e-09,7.45853144401554e-07,1.2490710899385837e-06,-0.3041643507859213,3.866249361256294,3.6977017195246056,4.015233554294118
b3465,1.0340967689591096e-05,1.7065000766517976e-05,2.4853460730680614e-05,1.0466467930388625e-05,1.5978667645579533e-05,1.6951727129951743e-05,2.48324046701067e-05,1.5723496544833813e-05,1.0326120669584612e-05,1.7677380234190878e-06,1.9311056521312484e-06,1.5477230903004258e-06,1.1421132838146886e-06,0.713061073271902,4.235839350798496,5.4835114403543415,5.235238877416968
b3467,1.4657997055126477e-05,1.5858256822277366e-05,1.5552681306394096e-05,1.4835889706495991e-05,1.496950444873709e-05,1.575299328057363e-05,1.5539504944227762e-05,2.385826743947371e-05,1.4636951870375395e-05,3.9917718247040054e-08,1.9033127132296788e-06,3.225147203886e-09,2.3122455392473215e-06,0.10393800652619589,5.329097392242067,5.397169269246394,4.872281208784544
b3469,6.302024884595187e-06,1.457896743873667e-05,9.925169821025273e-06,6.378507634011841e-06,1.084936994488618e-05,1.4482195532203474e-05,9.916761133831866e-06,8.443952938834201e-06,6.292976767208927e-06,3.869725787404656e-06,1.164766658554025e-07,8.407473531207636e-07,3.0322197377790987e-07,1.200392978492932,4.938416780826303,5.576289648851242,4.54446774202783
b3470,1.5804932863746428e-05,5.7017702128092876e-05,2.2572291194156333e-05,1.5996744978408143e-05,2.7058391072302194e-05,5.663923144666336e-05,2.2553167759564004e-05,2.230206661536082e-05,1.578224096860925e-05,3.1458871322267615e-05,1.6239926908874123e-09,1.3546781376571257e-05,1.1055231784356568e-06,1.8414267822572494,4.724256397656886,5.221030888944638,3.3985955513409714
b3472,0.0004534519738558655,0.0003181213752597431,0.0004910769036803865,0.00045895516597649344,0.00044986377311058775,0.00031600975712751164,0.0004906608592050359,0.0004958372513849025,0.00045280093125231945,2.3325951078152958e-05,2.299847572410571e-08,4.0073768633605176e-05,1.443765506390813e-06,-0.520980655897537,3.3825006009353578,3.480096344507232,3.998377683358024
b3481,8.682481721111588e-05,7.857236113876892e-05,8.197333128224476e-05,8.787854214231014e-05,6.033941843539388e-05,7.80508154792313e-05,8.190388278782265e-05,9.247732741072631e-05,8.670015868428477e-05,4.590611695881971e-07,6.459526331479757e-07,6.965178865180749e-08,1.1828411839871745e-07,-0.15369376272184532,4.28593879366429,4.18558248544765,4.2256544003255545
b3493,7.684583424992293e-05,0.00010306125373161186,6.4535698306093e-05,7.777845206598668e-05,7.300497614761414e-05,0.00010237715631146056,6.448102312071588e-05,4.184098073456664e-05,7.6735503024377e-05,3.836828822022565e-06,4.56325186678334e-06,8.341690871439681e-06,9.996558359862839e-06,0.4138548790209775,3.8379087593778305,3.568635653295763,3.5950707389384657
b3495,0.00954367287138878,0.006934316098796412,0.006483194653814465,0.009659496968262977,0.0064793605253574745,0.006888287668305418,0.006477702036877835,0.007707004369591291,0.009529970565539836,0.0004094185165556437,0.00010885606024462185,1.5374961935954792e-05,0.00021215853235773997,-0.47039919885524917,2.4034536898656347,1.828210518772825,2.1326412263351404
b3498,0.00023285621489817728,0.00019808499374098965,0.00018001530847542305,0.00023568220874306065,0.0002214546949974238,0.0001967701501088543,0.00017986279799486808,0.0002062140514965904,0.00023252189213603317,2.9529500601661125e-06,1.820141656577696e-06,8.650988519972658e-07,1.9242267683962334e-06,-0.24292800652190394,3.952996937488093,3.564273679779072,3.67827655786747
b3499,2.790465161014325e-05,2.4939703881033676e-05,2.5625855329625655e-05,2.8243308552275385e-05,3.291685940370404e-05,2.4774159736492388e-05,2.5604144889863322e-05,3.0380808348815063e-05,2.786458757231179e-05,1.8255922521776154e-07,4.161427728077881e-07,8.773412560700587e-09,7.891811994434388e-08,-0.17166950798756986,4.850340862088894,4.710031918709728,4.718439829031814
b3500,0.0002841170980769525,0.00029988596167651653,0.0002477368587234776,0.00028756520518778353,0.0002420959550437342,0.0002978953861178615,0.00024752697397703534,0.00025404053014829665,0.00028370917762250816,3.2881643851777245e-07,7.952685549363677e-08,4.862840439522509e-06,2.03487449519299e-06,0.06832012384951547,3.7008871121400677,3.4858065202520034,3.399307395371631
b3506,0.00025893358474830374,0.0002319368250302487,1.614512386330225e-05,0.0002620760592450754,0.0004255242097861721,0.00023039728055648874,1.6131445578828193e-05,2.623283254441281e-05,0.0002585618214638117,1.6336262001973977e-06,2.6455429866529406e-06,0.00017280387337147488,0.0001754651362940769,-0.16845841249251947,5.370043184087784,1.3492280294595336,1.03924043273933
b3509,0.0009086386317050724,0.0004864581223179464,4.15369680647256e-05,0.0009196660684498663,0.0011400827588682553,0.0004832291227236277,4.150177759668153e-05,5.973021829018669e-05,0.0009073340559295222,0.00012027131191181509,3.504004460220949e-06,0.0003428032651438278,0.0006966231254880706,-0.910999240312611,4.829572065389419,0.36092977051293573,0.9156224683818461
b3510,0.0009836415875891158,0.00040501210054724507,6.071599225894555e-05,0.0009955792765759168,0.0009143755566913379,0.0004023237213253509,6.066455316059771e-05,5.646072317826962e-05,0.0009822293264962934,0.0002216386292446088,1.5272589395027615e-07,0.00022917241199012968,0.0007770887261194575,-1.289775929315967,4.2255985834135394,0.19021085271745086,1.5595963693314125
b3513,2.0011855204865446e-05,2.006280596625431e-05,1.408455316751789e-05,2.025472344721997e-05,3.0020794925747484e-05,1.992963357308459e-05,1.4072620615835632e-05,9.973885077403385e-06,1.9983123230884662e-05,1.691416019018125e-10,6.685956517791681e-07,9.995198372443141e-07,3.2151602651747297e-06,-0.005939733926350499,4.599986306377351,4.075841714340548,4.433837631712311
b3514,9.224478687851228e-07,9.414770813673721e-06,1.4986912774456088e-05,9.336428974449868e-07,1.1740374160273425e-06,9.35227768272732e-06,1.4974215736139594e-05,1.5198084569636901e-05,9.211234664299568e-07,1.3233265583350434e-05,1.4808100878080518e-09,1.3893391704288502e-06,2.8135640563565533e-05,3.3417784800915484,4.9315960949605255,8.936284661923306,5.587461807097471
b3517,1.2567690639396533e-05,7.3765708225196675e-06,1.2345394874775249e-05,1.2720214875895282e-05,5.649092869529567e-06,7.327606804651319e-06,1.2334935752598704e-05,1.5198084569636901e-05,1.2549646607158987e-05,1.286984197715575e-06,3.067838104042919e-07,1.3833545006437076e-06,2.2703910805931824e-07,-0.7783055770490392,5.211326338553693,5.168176279712572,5.745543252363378
b3519,1.5376385448706325e-05,2.158721539847113e-06,7.26420286385133e-06,1.5562996618408623e-05,7.824873920598406e-06,2.1443924318383923e-06,7.258048570202653e-06,4.61953146724912e-06,1.5354308839511025e-05,9.007589983941512e-06,5.535698810442121e-07,3.701745170479976e-06,5.3325693009550775e-06,-2.842075552884877,4.7855468046631024,3.6863033277986936,6.987991854405662
b3522,6.565398556123772e-06,9.78575895752509e-06,4.858055982768254e-06,6.6450776658994125e-06,3.765773393086614e-06,9.720803290728152e-06,4.853940196956648e-06,6.056325665773677e-06,6.555972300608882e-06,6.595735387576709e-07,1.3693776770317097e-07,1.5285398756719654e-06,2.6887956755181166e-08,0.5661929442938352,5.636782186520385,5.1848752403356855,4.405165051430686
b3523,0.0005827341505755118,0.0003751627706523433,0.00035133601449333784,0.0005898063394086501,0.0004995332971684012,0.000372672524568122,0.00035103835967242045,0.0003529596484836386,0.0005818974913912109,4.346545612832816e-05,3.745895240259839e-09,7.928280462287545e-07,5.562291091379401e-05,-0.6449294012059212,3.5257040908789836,2.778314232754516,3.4255806570513023
